Popularity,Song,URL,Year,lyrics
0,Silent Night,http://www.metrolyrics.com/silent-night-lyrics-mariah-carey.html,2006,
0,Slipping Away,http://www.metrolyrics.com/slipping-away-lyrics-mariah-carey.html,2006,"Yeh, la-di-da-di-da, yeh (woah-oh, woah-oh-oh-oh-oh, yeh) Oh-ooo, yeh (woah-oh, woah-oh-oh-oh-oh, yeh) oh-oo, yeh (So far, so far, you're slipping away, away) You're slipping away from the life and the love we made Baby I'm so afraid (You're so far, so far, (oh yeh, babe) so far, you're slipping away, away) You're slipping right out of my grasp and you're fading fast it seems You know you're slipping away from me I keep on reaching and I, keep on trying But you never even hold me and it seems like you don't know me baby I keep on yearning and I, I guess I'm learning That it's just a losing fight 'cause there's no passion in your eyes No, no, no, no, babe (So far, so far, you're slipping away, away) yeh You're slipping away from the life and the love we made Baby I'm so afraid (You're so far, so far, so far, (oh-oh-oh-oh-oh) you're slipping away, away) You're slipping right out of my grasp and you're fading fast it seems You know you're slipping away from me I keep denying that our, our love is dying But it's all a big charade and it's a fruitless game to play I can't remember when you, you last were tender And it's always touch and go your silence chills me to the bone, yeh (So far, so far, you're slipping away, away) You're slipping away from the life and the love we made Baby I'm so afraid, yeh (You're so far, so far, so far, you're slipping away, away) You're slipping right out of my grasp and you're fading fast it seems You know you're slipping away from me Away, away, away, away, away, yeh (woah-oh, woah-oh-oh-oh-oh) hey, yeh Further, further, (further, further) ooo-yeh (woah-oh, woah-oh-oh-oh-oh) yeh You're so far Time after time I reach for you I try and I try but you're so aloof Where is the boy (hey) that you used to be (where, yeh) Baby you're slipping away from me (You're so far away from me baby, baby) Time after time I reach for you I try and I try but you're so aloof Where is the boy that you used to be (oh-babe) Baby you're slipping away from me (You're so far) (So far, so far, you're slipping away, away) Slipping away from what we had, truly I just don't understand, yeh (You're so far, so far, so far, you're slipping away, away) You're slipping right out of my grasp and you're fading so fast it seems You know you're slipping away, yeh-yeh-yeh, baby (So far, so far, you're slipping away, away) Time after time I reach for you I try and I try but you're so aloof Where is the boy that you used to be (oh-oh-oh, yeh-yeh-yeh) Baby you're slipping away from me (So far, so far, you're slipping away, away) Time after time I reach for you (so far, yeh) I try and I try but you're so aloof Where is the boy that you used to be Baby you're slipping away from me (baby, baby, baby, I'm so afraid) (So far, so far, you're slipping away, away) Time after time I reach for you I try and I try but you're so aloof Where is the boy (oh) that you used to be (where, yeh-yeh) Baby you're slipping away from me (So far, so far, you're slipping away, away) Time after time I reach for you I try and I try but you're so aloof (so far) Where is the boy that you used to be (so far) Baby you're slipping away from me (oh)"
1,So Blessed,http://www.metrolyrics.com/so-blessed-lyrics-mariah-carey.html,2006,"Lying beside you this joy is so deep I reach out and touch you, tenderly Looking inside you, my world is complete I struggled to find you now I'm free Your precious love burning so deeply Shining completely for you So blessed amazingly Touching you now awakens me You are my heart, my everything Feeling you now is all I need, yeah Adrift in a moment so sacred and pure Alive for you only, I am yours As you touch me so sweetly and you whisper my name I feel how you love me we are the same Your precious one, don't ever leave me Forever need me this way So blessed amazingly Touching you now awakens me You are my heart, my everything Feeling you now is all I need Stay with me beyond the end I treasure you, 'cause you made me whole again So, so blessed amazingly Touching you now awakens me You are my heart, my everything Feeling you now is all I, all I really need, yeah Feeling you now is all I need"
2,Someday,http://www.metrolyrics.com/someday-lyrics-mariah-carey.html,2006,"Umm Aha, umm umm Ooo, hey, hey Wao, wao, hey, yeah Hey, hey, hey, hey Yeah You were so blind to let me go You had it all but did not know No one you'll ever find will be Closer to all your dreams than me Believing the grass would be greener You told yourself, ""I just don't need her now"" But I know you'll soon discover You're never satisfied with any other Someday, oh, someday One you gave away will be the only one you're wishing for Someday, hey, hey Boy, you're gonna pay 'cause baby I'm the one who's keeping score You'll change your mind and call my name Soon as you find they're all the same And when you find yourself alone Don't come back crying, you should have known Believe me, I'm not pretending It's not hard to predict this ending now 'Cause I know you'll soon discover You're needing me inspite of all the others Someday, oh, someday One you gave away will be the only one you're wishing for Someday, hey, hey Boy, you're gonna pay 'cause baby I'm the one who's keeping score Someday, oh, someday One you gave away will be the only one you're wishing for Someday, hey, hey Boy, you're gonna pay 'cause baby I'm the one who's keeping score Maybe now you just can't conceive That there'll ever come a time when you're cold and lonely Baby, how could you ever believe That another could replace me, the one and only? But when you are down in your time of need And you're thinking that you might be coming back to own me Just think again 'cause I won't need your love anymore Someday, oh, someday One you gave away will be the only one you're wishing for Someday, hey, hey Boy, you're gonna pay 'cause baby I'm the one who's keeping score Someday, oh, someday One you gave away will be the only one you're wishing for Someday, hey, hey Boy, you're gonna pay 'cause baby I'm the one who's keeping score Someday, oh, someday One you gave away will be the only one you're wishing for Someday, hey, hey Boy, you're gonna pay 'cause baby I'm the one who's keeping score Someday, oh, someday"
0,Sprung,http://www.metrolyrics.com/sprung-lyrics-mariah-carey.html,2006,"Baby, when you look my way You keep on blowin' my mind You keep on makin' me high Keep giving me butterflies and Every little thing you do Just lifts me off of the ground Heart leaps when you come around See, I'm just breakin' it down You got everything I need, just Want you to want me, you Just can't imagine, boy I'm on a tangent 'Cause I'm sprung over you And ain't nothing I can do Turning me upside down Boy, you got me twisted out Thoughts of you fill my head Toss and turn in my mind 'Cause I'm sprung over you And I don't know, don't know what to do Oh, it's hard to make believe It's just a casual thing You're so unnerving to me Feels like I'm living a dream, but Baby, please don't wake me up I'm lost in the reverie Drifting ethereally I'm right where I wanna be You got everything I need, just Want you to want me, you Just can't imagine, boy I'm on a tangent 'Cause I'm sprung over you And ain't nothing I can do Turning me upside down Boy, you got me twisted out Thoughts of you fill my head Toss and turn in my mind 'Cause I'm sprung over you And I don't know, don't know what to do I don't care 'bout nothing but you, baby (Nothing but you, baby) I don't care 'bout nothing but you, baby 'Cause I'm sprung over you And ain't nothing I can do Turning me upside down Boy, you got me twisted out Thought of you fill my head Toss and turn in my mind 'Cause I'm sprung over you And I don't know, don't know what to do"
0,Standing O's,http://www.metrolyrics.com/standing-os-lyrics-mariah-carey.html,2009,"Oh, oh, oh, oh, oh, oh, oh, oh Oh, oh, oh, oh, oh, oh, oh, oh Here's your standing, oh Boy, you remind Me of a love that seemed so sublime Your kisses told me oh so many lies Shades on like I be stuntin' through the night But I'm just hidin' puffy eyes To keep the world from knowin' what's inside I didn't know, oh, oh, oh, oh, oh, oh I was a show, oh, oh, oh, oh, oh, oh And your words, they had no meaning How didn't I foresee this? Happiness and congrats And all that I'll pretend I mean it So cheers, toast, bravo to you 'Cause you're the man of the hour I'ma have to send you some flowers Whoa, cheers, toast, bravo to you The man of the hour You played the one that loved you the most So here's your standing Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh Boy, so here's your standing Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh Gave you my heart and all you did was pound on it So here's your standing ovation Doctor, I was too patient Even when you wasn't enough I'm the one that taught you how to love And boy, I gave you all of me The parts of affection you couldn't see As you embrace her in your arms, give her my all Give her more than you gave to me When you had nothing I gave When you were weak I made you brave You went and leave me with the scars on my heart It's funny how y'all forget it all So cheers, toast, bravo to you 'Cause you're the man of the hour I'ma have to send you some flowers Whoa, cheers, toast, bravo to you The man of the hour You played the one that loved you the most So here's your standing Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh Boy, so here's your standing Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh Gave you my heart and all you did was pound on it Round of applause To the biggest fool in the world Give 'em all that you got And they still ride out into the sunset with the next girl Round of applause To the biggest fool in the world Give 'em all that you got And they still ride out into the sunset with the next girl Standing ovation, congratulations Damn, I was down for it Gave you my heart and all you did was pound on it Standing ovation, congratulations Damn, I was down for it Gave you my heart and all you did was pound on it All you did was pound on it Gave you my heart and all you did was pound on it All you did was pound on it"
0,Stay Long Love You,http://www.metrolyrics.com/stay-long-love-you-lyrics-mariah-carey.html,2018,"[Verse 1: Mariah Carey & ?] Oh, whoa, whoa, whoa Would you mind, would you mind? I like the way you're movin' Come fill me with your music, yeah, yeah Do you mind if I try? I like the way you're movin' Control me, make me lose it, ayy, yeah Would you mind? Would you mind, baby? How you want it? How you want it? Tell me how you want it Hot as mama's cookin' in the kitchen during summer 'Cause if you want it I could serve it, come and get it Won't you let me clean the plate and do the dishes? [Pre-Chorus: Mariah Carey] All that I want is to be all you need Baby, in fact Ooh, your good lovin' did something to me [Chorus: Mariah Carey] You make me, make me wanna Touch you right there You make me, make me wanna Kiss you over there You make me, make me wanna Uh, uh, yeah You make me, make me wanna Do that thing and do that thing, yeah You make me, make me wanna Touch you right there You make me, make me wanna Kiss you over there You make me, make me wanna Uh, uh, yeah You make me, make me wanna You make me, make me wanna Wanna stay long, love you [Verse 2: Gunna] I got your back, I wouldn't front (Wouldn't front) I came that night, you know I want it (Want it) I wake up to you in the morning (Morning) And eat that pussy up for lunch (Eat that pussy up for lunch) And I take care you like a son (I take care you like a son) Heard they would talk but not on Sunday Every day she help me count as Monday Bought her diamonds just to match with the Chanel purse (Chanel) We stick together, we can take over the whole world (Whole) I know you expectin' it straighter than an S-curl (Whoa) You constantly winning and shittin' on my ex-girl (Girl) [Chorus: Mariah Carey] You make me, make me wanna Touch you right there You make me, make me wanna Kiss you over there You make me, make me wanna Uh, uh, yeah You make me, make me wanna Do that thing and do that thing, yeah You make me, make me wanna Touch you right there You make me, make me wanna Kiss you over there You make me, make me wanna Uh, uh, yeah You make me, make me wanna You make me, make me wanna Wanna stay long, love you [Bridge: Mariah Carey] Stay long, love Stay long, love (Stay, stay, stay) Stay long, love Stay long, love (Stay, stay) Stay long, love (Stay) Stay long, love Talk to me now [Chorus: Mariah Carey] You make me, make me wanna (You make me wanna touch you) Touch you right there You make me, make me wanna (You make me wanna kiss you) Kiss you over there You make me, make me wanna (Oh-oh) Uh, uh, yeah (Oh yeah) You make me, make me wanna Do that thing and do that thing, yeah (You make me wanna) You make me, make me wanna Touch you right there (Touch you right there) You make me, make me wanna Kiss you over there You make me, make me wanna Uh, uh, yeah (Oh, you make me) You make me, make me wanna You make me, make me wanna Wanna stay long, love you"
0,Stay The Night,http://www.metrolyrics.com/stay-the-night-lyrics-mariah-carey.html,2005,"You're kissing me And saying I'm the one you need To keep you warm And lay with you tonight Baby I feel the same way I don't want to leave Wanna hold you close And feel your love inside But I don't wanna play myself Cause I know you're with someone else And I don't need complications in my life And I don't wanna fall back in And get caught up in you again Boy I'm so conflicted in my mind You keep saying stay the night Just let me rock you till the morning light It's cold outside And much too late to drive You know I need you baby I'm so lost without your love Obviously, procrastinating just to be Close to you a little longer now It's hard for me to break away from you baby Never could resist you And I still haven't learned how And I don't wanna be a fool But it's hard when it comes to you And I'm feeling vulnerable tonight Cause I don't wanna miss the chance Of reliving our sweet romance Boy I'm so confused down deep inside You keep saying stay the night Just let me rock you til the morning light It's cold outside And much too late to drive You know I need you baby I'm so lost without your love You keep saying stay the night Just let me rock you til the morning light It's cold outside And much too late to drive You know I need you baby I'm so lost without your love Oh, you keep on saying stay the night And you keep on saying stay the night (baby) And you keep on, keep on, keep on saying stay the night... (baby) And you keep on saying stay the night (baby baby baby baby oh) And you keep on, keep on, keep on saying stay the night And you keep on saying... stay the night"
0,Subtle Invitation,http://www.metrolyrics.com/subtle-invitation-lyrics-mariah-carey.html,2006,"Hoo Hoo Lala la lala da Ooh ooh See it's hard to tell somebody That you're still somewhat attached to the dream Of being in love once again When it's clear they've moved to So I sat down and wrote these few words On the off chance you'd hear And if you happen to be somewhere listening You should know I'm still here If you really need me Baby just reach out and touch me You don't ever have to be Downhearted again (Na nana na na na) If she hurts you or misleads you Baby all you ever need to do Is call me and let love rush in What can I say? I had a little extra time So I figured out, might as well explain A couple little things to you That you probably never knew Like you'll always be, an intrinsic part of me Even though life goes on If you really need me (Need) Baby just reach out and touch me (Ohh yeah) You don't ever have to be Downhearted again (Na na na) If she hurts you or misleads you (Na na na) Baby all you ever need to do (Na na na) Is call me and let love rush in (Baby) And then my love will flow Like the waves to the shore You can fall into me Once again effortlessly And I'll comfort you so Your heart won't hurt anymore I'm waiting patiently If you really need me (Really) Baby just reach out and touch me You don't ever have to be Downhearted again (Oh no) If she hurts you or misleads you (Yeah) Baby all you ever need to do (If she hurts you or misleads you) Is call me and let love rush in (Yeah) (If you really need me baby) If you really need me Baby just reach out and touch me (Reach reach baby) (Reach, baby) You don't ever have to be (Don't ever hesitate to call me yeah) Downhearted again If she hurts you or misleads you (If she hurts you) Baby all you ever need to do (She's a dam fool) Is call me and let love rush in (All you gotta do is call me boy, I got you) If you really need me (Yeah yeah) Baby just reach out and touch me (If you're listening to me baby) You don't ever have to be (Like you used to) Downhearted again (Before I even knew you) If she hurts you or misleads you (Then you know I'm singing to you) Baby all you ever need to do (So I just wanted you to call) Is call me and let love rush in (That anytime you need a friend) If you really need me (I'm here) Baby just reach out and touch me (You can still believe) You don't ever have to be in fairy tales Downhearted again (Yours and mine) If she hurts you or misleads you (So if by chance you take a listen) Baby all you ever need to do (I'm quite sure you know is call me and let love rush)"
0,Sunflowers (For Alfred Carey),http://www.metrolyrics.com/sunflowers-for-alfred-carey-lyrics-mariah-carey.html,2006,
0,Supernatural,http://www.metrolyrics.com/supernatural-lyrics-mariah-carey.html,2014,"You make the beat You make the beat go You make the beat You make the beat go Our love is supernatural Hey baby, actually I'm for sure It's forever Talking 'bout I love you Got me lost in the clouds Slowly, keep me here always You're the only thing that's true Beautiful as the sun Shadows of my new baby Our love is supernatural Hey baby, actually I'm for sure It's forever Talking 'bout I love you Baby, communicate without saying a word Heavenly, it's more than a state of mind Now that you're in my life And you... Beautiful as you lay All my tears dissipate, cause Our love is supernatural Hey baby, actually I'm for sure It's forever Talking 'bout I love you You make the beat You make the beat go Beautiful as you lay All my tears dissipate Cause our love is supernatural Hey baby, actually I'm for sure It's forever Talking 'bout I love you You make the beat You make the beat go On and on and on and on"
2,Sweetheart,http://www.metrolyrics.com/sweetheart-lyrics-mariah-carey.html,2006,"JD: Uh, ha What you thinkin' about? You and me goin' one-on-one (say what) JD y'all (uh huh, So So Def) MC y'all (what you think about) I'm the man to fulfill your needs Get you everything that you see in your dreams (c'mon) Baby, lighten up and let nobody tear us apart If forever you'll be my sweetheart MC: Boy, haven't you noticed (say what) The gleam in my eyes (uh, huh) Because of you I'm a little hypnotized (yeah) But everytime you're with me (uh) Feel so positive That with you a little love Somethings gotta give MC: A full moon is waiting in the twilight Maybe soon you will come to be my light Here we are Hoping that we'll never part Stay with me MC: Baby, won't you be my sweetheart (my sweetheart) MC: We can share a story book moment JD: What you think about JD: What you think about JD: You and me, baby, goin' one-on-one MC: Just deep in love MC: Baby, won't you be my sweetheart (my sweetheart) MC: We can share a story book moment JD: What you think about JD: What you think about JD: You and me, baby, goin' one-on-one MC: Just deep in love MC: You ain't no Casanova (ha, ha, ha) I know that you'll be true And that's why (uh) I'm so in love with you (me, too) But this romantic evening You led me at my door (yeah, yeah) But tonight, I'd like to explore MC: A full moon is waiting in the twilight Maybe soon you will come to be my light Here we are Hoping that we'll never part Stay with me MC: Baby, won't you be my sweetheart (my sweetheart) MC: We can share a story book moment JD: What you think about JD: What you think about JD: You and me, baby, goin' one-on-one MC: Just deep in love MC: Baby, won't you be my sweetheart (my sweetheart) MC: We can share a story book moment JD: What you think about JD: What you think about JD: You and me, baby, goin' one-on-one MC: Just deep in love MC: Na, na, na, na, na (say what) Na, na, na, na, na (like that) Na, na, na, na, na Na, na, na, na, na, na, na (bring it down, ooh) Oh, yeah, yeah, yeah, yeah, yeah (putcha hand in the air) JD: JD y'all MC y'all See, I saw you at the party With your eyes on me Fittin' the description On what I want my wife to be (ha, ha) As live as me Don't know the same guys as me But a lot of style And usin' wild name like Ivory I agree with my niggas You the baddest I ever seen in a long time (uh) But woman with her own shine Is her own time And I don't hit Cuz I'm tired of dealin' With the wrong kind Getting non' but the bull**** She got a playa Tryin' to think of new things to say (sup, baby) She up in the corner Sippin' Don P, Rosee' (yeah) Shakin' it up with the homegirls Payin' no attention to us They in they own world 'Hey, yo, girl' I'm the man to fulfill your needs Get you everything you see in your dreams Baby, lighten up and let nobody tear us apart If forever you'll be my sweetheart MC: Sounds so right (uh, huh) MC: The mood is right JD: Say what JD: MC, baby, sing it to me MC: To keep me warm MC: Away from home MC: Nowhere better than my baby's arms MC: MC: Sounds so right (uh, huh) MC: The mood is right JD: Say what JD: MC, baby, sing it to me To keep me warm MC: Away from home JD: C'mon, baby, you can be my MC: Won't you be my MC: Sweetheart JD: Sweetheart JD: Mariah, you're on fire JD: JD y'all MC: You know I need your love - roaming JD: Yeah, yeah, me too"
5,Thank God I Found You,http://www.metrolyrics.com/thank-god-i-found-you-lyrics-mariah-carey.html,2012,"I would give up everything Before I'd separate myself from you After so much suffering I finally found unvarnished truth I was all by myself for the longest time So cold inside And the hurt from the heartache would not subside I felt like dying Until you saved my life Thank God I found you (Yeah yeah) I was lost without you (I was lost) My every wish and every dream Somehow became reality When you brought the sunlight Completed my whole life I'm overwhelmed with gratitude 'Cause baby I'm so thankful I found you I will give you everything (Everything) There's nothing in this world I wouldn't do (Oh no) To ensure your happiness I'll cherish every part of you 'Cause without you beside me I can't survive Don't wanna try (I don't wanna try) If you keeping me warm each and every night I'll be alright 'Cause I need you in my life Thank God I found you (I'm thanking you) I was lost without you (So lost without you) My every wish and every dream (Every wish, every dream) Somehow became reality When you brought the sunlight (Brought the sunlight) Completed my whole life (Completed) I'm overwhelmed with gratitude (Overwhelmed with gratitude) 'Cause baby I'm so thankful I found you See I was so desolate before you came to me Looking back (Looking back) I guess it shows that we were destined To shine over the rain to appreciate The gift of what we have And I'd go through it all over again To be able to feel This way (This way) Oh, thank God I found you (Yeah yeah) I was lost without you (Lost without you baby) My every wish and every dream (And every dream) Somehow became reality When you brought the sunlight (Brought the light) Completed my whole life (My whole life) I'm overwhelmed with gratitude See baby I'm so thankful I found you Oh, thank God I found you I was lost without you I'm overwhelmed with gratitude (So overwhelmed) My baby I'm so thankful I found You, you I'm overwhelmed with gratitude My baby I'm so thankful I found (I found you) You"
1,Thank God I Found You (remix),http://www.metrolyrics.com/thank-god-i-found-you-remix-lyrics-mariah-carey.html,2006,"I would give up everything Before I'd separate myself from you After so much suffering I've finally found a man that's true I was all by myself for the longest time So cold inside And the hurt from the heart it would not subside I felt like dying until you saved my life Thank God I found you, I was lost without you My every wish and every dream somehow became reality When you brought the sunlight, completed my whole life I'm overwhelmed with gratitude 'cause baby, I'm so thankful I found you I would give you everything There's nothing in this world I wouldn't do To ensure your happiness I'll cherish every part of you Because without you beside me I can't survive I don't wanna try If you're keeping me warm each and every night I'll be all right 'cause I need you in my life Thank God I found you (I'm begging you) I was lost without you (So lost without you) My every wish and every dream (Every dream, every dream) Somehow became reality When you brought the sunlight (Brought the sunlight) Completed my whole life I'm overwhelmed with gratitude 'cause baby, I'm so thankful I found you See I was so desolate before you came to me Looking back, I guess it shows that we were destined to shine After the rain to appreciate, and care for what we have And I'd go through it all over again to be able to feel this way Thank God I found you I was lost without you (Lost without you, baby) My every wish and every dream somehow became reality When you brought the sunlight Completed my whole life (Whole life) I'm overwhelmed with gratitude, sweet baby, I'm so thankful I found you Thank God I found you, I was lost without you I'm overwhelmed with gratitude, my baby, I'm so thankful I found you I'm overwhelmed with gratitude, my baby, I'm so thankful I found you"
0,Thanx 4 Nothin',http://www.metrolyrics.com/thanx-4-nothin-lyrics-mariah-carey.html,2008,"(Jermaine Dupri verse) Oh, oh, oh, oh, oh, oh, oh Oh, oh, oh, oh, oh, oh, oh Thanx for nothin' Oh, oh, oh, oh, oh, oh, oh Oh, oh, oh, oh You were just playin' a game I can't even know what to say I've been hurt I've been played And I'm so shamed I can't even cry it's that deep You just lie and you cheat Like it's nothin' See you said that you loved me too And so I trusted you But I guess that subconciously I knew But I didn't wanna face the truth That I was only being used And you was just frontin' Hey boy, thanx for nothin' I never knew enough about you babe And I guess I only have myself to blame Now I'm broken-hearted and shattering Cause you were just playin' a game Nothin' anyone could do to convince me babe I was livin' in a lie just a masquerade Now I only know that I'll never be the same But you were just playin' a game Oh, oh, oh, oh, oh, oh, oh Oh, oh, oh, oh, oh, oh, oh Thanx for nothin' Oh, oh, oh, oh, oh, oh, oh Oh, oh, oh, oh You were just playin' a game Every day and every night I stay by the phone Never go no place so just in case You call I'll be home Seems like what I do is Think about our pseudo romance While you're somewhere burnin' diesel In the streets havin' laughs Somebody say you know what I'm going thru You been left with nothin' too Too much you can't count on one hand Singing 3, 4, 5, 6 7 days a week you're drowning in tears He was so insincere Now you're layin' up in bed Every night singing Hey boy, thanx for nothin' I never knew enough about you babe And I guess I only have myself to blame Now I'm broken hearted and shattering Cause you were just playin' a game Nothin' anyone could to convince me babe I was living in a lie just a masquerade Now I only know that I'll never be the same But you were just playin' a game Oh, oh, oh, oh, oh, oh, oh Oh, oh, oh, oh, oh, oh, oh So thanx for nothin' Oh, oh, oh, oh, oh, oh, oh Oh, oh, oh, oh, oh, oh, oh So thanx for nothin'"
0,That Chick,http://www.metrolyrics.com/that-chick-lyrics-mariah-carey.html,2008,
3,The Art of Letting Go,http://www.metrolyrics.com/the-art-of-letting-go-lyrics-mariah-carey.html,2013,"I'm making a statement of my own opinion Just a brief little reminder to help myself remember I no longer live in your dominion (no, no, no, ooh) You're just trifling, nothing more than a liability Gotta lay all your possessions Outside the kitchen window right now Letting go, letting go ain't easy Oh, it's just exceedingly hurtful 'Cause somebody you used to know It's flinging your world around And they watch, as you're falling down, down, down Falling down, baby Evidently your words were merely lies Reverberating in my ears And the echo won't subside There's a deep deep loss of hope And the anger burns in me I hope you don't get no ideas 'bout re-uniting baby 'Cause that's the last thing I truly need Your audacity is too much to be believed, so Go to MiMi on your contacts, press delete Letting go ain't easy Oh, it's just exceedingly hurtful 'Cause somebody you used to know It's flinging your world around And they watch, as you're falling down, down Down, down Baby letting go, baby letting go Ain't easy, ain't easy Baby letting go, baby letting go (woah) Ain't easy, ain't easy Baby letting go, it ain't easy 'Cause somebody you used to know It's flinging your world around And you know what? They watch as you're falling, as you're falling Down Fall It ain't easy baby"
2,The Beautiful Ones,http://www.metrolyrics.com/the-beautiful-ones-lyrics-mariah-carey.html,2006,"Baby, baby, baby What's it gonna be Oh, baby, baby, baby Yeah, yeah Is it him or is it me Whoa Don't make me waste my time Do do do Don't make me lose my mind, yeah Baby, baby, baby Can't you stay with me tonight Oh, baby, baby, baby Com'on Don't my kisses please you right You were so hard to find Do do do The beautiful ones They hurt you every time Paint a perfect picture, baby And bring to life a vision in one's mind The beautiful ones The beautiful ones They always smash the picture Yeah, always, baby, every time Check it out- Mariah Do do do do do do Do do do Do do do do do do Do... If I told you, baby That I was in love with you Oh, baby, baby, baby If we got married Would that be cool You make me so confused The beautiful ones You always seem to lose, baby Baby, baby The beautiful ones The beautiful ones They always The beautiful ones The beautiful ones Always Do you want him Or do you want me 'Cause I want you Yes I do, baby I want you, oh baby Alright, baby I want you, oh yeah (I want you) Baby, baby... I may not know... I may not know... But one thing is for certain, baby And I know what I want And that is I want to please you, baby Please you, baby I want you... Oh, baby, baby, baby I need you, yeah Baby, baby, baby Love me, love me Need, need, need I gotta know I gotta know, baby Baby, baby, baby... I need you Baby, baby, baby I want you... The beautiful ones They hurt you every time"
0,The Distance,http://www.metrolyrics.com/the-distance-lyrics-mariah-carey.html,2018,"S-P-I-R-I-T, it's great to see We got it, the spirit Hey, hey, let's hear it Ain't nobody stopping us What we have is dangerous Left they opinions in the dust Said can't nobody fuck with us They'll never find a way to make us fade away Our love won't fade away (no) They'll never find a way to make us fade away Our love won't fade away Warm days, cold nights, late October Separated, people saying what we have is over But the hate only made us get closer (close!) And closer Said we couldn't go the distance, yeah Look at us, we're going the distance They just wanna be us They don't wanna see us going the distance (yeah!) For laughs, for laughs, la di da Said we couldn't go the distance For life, for life, la di da Look at us, we're going the distance The distance, oh There was no good, having hands up Trying to diminish me Boy we stayed up, camping out crowds In spite of them difficulties But they can't, but they can't, but they can't Take away them precious memories (yeah!) And I won't, and I won't, and I won't Let 'em come between you and me (woo!) Warm days, cold nights, late October Separated, people saying what we have was over But the hate, only made us get closer, (close!) And closer Said we couldn't go the distance, ah Look at us, we're going the distance (they) They just wanna be us They don't wanna see us going the distance (yeah!) For laughs, for laughs la di da Said we couldn't go the distance For life, for life, la di da Look at us, we're going the distance We've been goin' all the way, ay For the longest (ooh yeah) We're too strong (too strong)! We're too silent (ooh yeah) They can't stop it now (ooh) We in Prada now (ooh) Fuck all their comments (fuck all their comments) They be so toxic (they be so toxic) We be kissing in public You like it, I love it You with it, I'm with it We going the distance Said we couldn't go the distance, yeah yeah (oh oh) Look at us we're going the distance, yeah They just wanna be us They don't wanna see us going the distance (yeah!) For laughs, for laughs, la di da They said we couldn't go the distance For life, for life, la di da (for life, for life) (ooh yeah) Look at us, we're going the distance S-P-I-R-I-T, it's great to see We got it, the spirit Hey, hey, let's hear it"
0,The One,http://www.metrolyrics.com/the-one-lyrics-mariah-carey.html,2006,"See I'm going through a situation That I can't help Wanna get a little closer But I promised myself That I would never give my heart up Away again Oo oo babe, I know it's hard Butcha gotta understand it The truth is all the hurt and the pain And the shit that you get When you have it Ain't worth it I've been there so many times I should know better but I Can't stop what I feel When you're next to me I really think I Finally found somebody That could be the one But I promised myself That I wouldn't give in to love And I'm scared And I'm nervous Don't wanna be hurt anymore This is bad 'Cause I know that you're the one (Baby you're the one) (Baby you're the one) See the problem with relationships In general is that it's always a game In the beginning they'll do Anything to have you And once they do it's never the same And I, know everyone out there can relate So the question is One: do I really wanna trust this feeling Two: do I wanna let it pass me by Three: do you think it's only superficial Four: could it actually be different this time Someone to love me Someone to be my everything Maybe I've stumbled upon Finally found somebody (The only one) That could be the one But I promised myself That I wouldn't give in to love (No, no) And I'm scared And I'm nervous (I just don't wanna be hurt) Don't wanna be hurt anymore This is bad 'Cause I know that you're the one (But boy I think you might be the one) Finally found somebody That could be the one (Maybe I've found) But I promised myself That I wouldn't give in to love And I'm scared And I'm nervous (Boy I'm so afraid) Don't wanna be hurt anymore This is bad 'Cause I know that you're the one ('Cause I know you're the one) Oh baby Sweet darling I I think I finally found Finally found somebody (The only one) That could be the one But I promised myself That I wouldn't give in to love And I'm scared And I'm nervous (No) Don't wanna be hurt anymore (I don't wanna be hurt anymore) This is bad 'cause I know that you're the one (But I think you might really be the one) Finally found somebody Could be the one, but I promised myself (Finally found) That I wouldn't give in to love (I promised myself not to give in) And I'm scared And I'm nervous This is bad (Anymore this is bad) Don't wanna be hurt anymore This is bad 'Cause I know that you're the one ('Cause I know that you're the one) Finally found somebody Could be the one (I finally found somebody that could be the one) But I promised myself (But I promised myself that I wouldn't give in to love) That I wouldn't give in to love And I'm scared (And I'm scared) And I'm nervous (And I'm nervous) Don't wanna be hurt anymore This is bad 'Cause I know that you're the one (Please, please baby baby)"
